Date,Stock,Value
23/10/2020,Etsy,0.524296175
23/10/2020,Ebay,0.545082122
23/10/2020,Alibaba,2.434101806
23/10/2020,Amazon,1.136415966
26/10/2020,Costco,0.14469249
26/10/2020,T K Maxx,-0.318488167
26/10/2020,Gap,0.027491384
26/10/2020,Etsy,0.553214269
26/10/2020,Ebay,0.510587768
26/10/2020,Alibaba,2.378238378
26/10/2020,Amazon,1.140135621
27/10/2020,Costco,0.160781654
27/10/2020,T K Maxx,-0.400750352
27/10/2020,Gap,-0.006895475
27/10/2020,Etsy,0.646028627
27/10/2020,Ebay,0.52668471
27/10/2020,Alibaba,2.566341673
27/10/2020,Amazon,1.251848682
28/10/2020,Costco,0.09866547
28/10/2020,T K Maxx,-0.663614242
28/10/2020,Gap,-0.141690013
28/10/2020,Etsy,0.551833616
28/10/2020,Ebay,0.503688474
28/10/2020,Alibaba,2.397836384
28/10/2020,Amazon,1.077776896
29/10/2020,Costco,0.103477366
29/10/2020,T K Maxx,-0.627683204
29/10/2020,Gap,-0.103177654
29/10/2020,Etsy,0.441070072
29/10/2020,Ebay,0.19937106
29/10/2020,Alibaba,2.482455143
29/10/2020,Amazon,1.145729078
30/10/2020,Costco,0.045412326
30/10/2020,T K Maxx,-0.71561926
30/10/2020,Gap,-0.130686685
30/10/2020,Etsy,0.274924757
30/10/2020,Ebay,0.072892368
30/10/2020,Alibaba,2.338310138
30/10/2020,Amazon,0.89936501
02/11/2020,Costco,0.09970851
02/11/2020,T K Maxx,-0.626737434
02/11/2020,Gap,0.059126486
02/11/2020,Etsy,0.349329711
02/11/2020,Ebay,0.091288571
02/11/2020,Alibaba,2.450951999
02/11/2020,Amazon,0.854744625
03/11/2020,Costco,0.160419622
03/11/2020,T K Maxx,-0.413988142
03/11/2020,Gap,0.075632189
03/11/2020,Etsy,0.410847873
03/11/2020,Ebay,0.171775698
03/11/2020,Alibaba,1.988112742
03/11/2020,Amazon,0.916638555
04/11/2020,Costco,0.194183657
04/11/2020,T K Maxx,-0.483959424
04/11/2020,Gap,0.072881001
04/11/2020,Etsy,0.499059822
04/11/2020,Ebay,0.087456067
04/11/2020,Alibaba,2.173834339
04/11/2020,Amazon,1.188207791
05/11/2020,Costco,0.266845911
05/11/2020,T K Maxx,-0.355364229
05/11/2020,Gap,0.123772994
05/11/2020,Etsy,0.61319845
05/11/2020,Ebay,0.209336538
05/11/2020,Alibaba,2.028040982
05/11/2020,Amazon,1.302105091
06/11/2020,Costco,0.270294262
06/11/2020,T K Maxx,-0.418716243
06/11/2020,Gap,0.141654149
06/11/2020,Etsy,0.653699231
06/11/2020,Ebay,0.307453246
06/11/2020,Alibaba,2.251493576
06/11/2020,Amazon,1.287128007
09/11/2020,Costco,0.104600405
09/11/2020,T K Maxx,0.239387946
09/11/2020,Gap,0.365853609
09/11/2020,Etsy,0.268941695
09/11/2020,Ebay,0.125783529
09/11/2020,Alibaba,2.078958795
09/11/2020,Amazon,1.050950747
10/11/2020,Costco,0.117592804
10/11/2020,T K Maxx,0.367982397
10/11/2020,Gap,0.404366253
10/11/2020,Etsy,0.241787807
10/11/2020,Ebay,-0.010661246
10/11/2020,Alibaba,1.639563699
10/11/2020,Amazon,0.897773268
11/11/2020,Costco,0.168118859
11/11/2020,T K Maxx,0.165634332
11/11/2020,Gap,0.330091584
11/11/2020,Etsy,0.412995633
11/11/2020,Ebay,0.079024436
11/11/2020,Alibaba,1.623262397
11/11/2020,Amazon,1.042004397
12/11/2020,Costco,0.1904948
12/11/2020,T K Maxx,0.097555333
12/11/2020,Gap,0.182917981
12/11/2020,Etsy,0.358380968
12/11/2020,Ebay,-0.006828741
12/11/2020,Alibaba,1.598719335
12/11/2020,Amazon,1.003808598
13/11/2020,Costco,0.21559783
13/11/2020,T K Maxx,0.119303184
13/11/2020,Gap,0.229683335
13/11/2020,Etsy,0.326011009
13/11/2020,Ebay,0.152612269
13/11/2020,Alibaba,1.535163597
13/11/2020,Amazon,1.02991584
16/11/2020,Costco,0.223216814
16/11/2020,T K Maxx,0.257353093
16/11/2020,Gap,0.517154421
16/11/2020,Etsy,0.336749925
16/11/2020,Ebay,0.143413412
16/11/2020,Alibaba,1.488824727
16/11/2020,Amazon,1.033085566
17/11/2020,Costco,0.240299592
17/11/2020,T K Maxx,0.262080822
17/11/2020,Gap,0.572172484
17/11/2020,Etsy,0.385841862
17/11/2020,Ebay,0.126549546
17/11/2020,Alibaba,1.461167738
17/11/2020,Amazon,1.039566907
18/11/2020,Costco,0.242785411
18/11/2020,T K Maxx,0.369873935
18/11/2020,Gap,0.449756725
18/11/2020,Etsy,0.358074195
18/11/2020,Ebay,0.141880168
18/11/2020,Alibaba,1.4434017
18/11/2020,Amazon,0.997017249
19/11/2020,Costco,0.253291737
19/11/2020,T K Maxx,0.301794564
19/11/2020,Gap,0.550164974
19/11/2020,Etsy,0.472979814
19/11/2020,Ebay,0.237698522
19/11/2020,Alibaba,1.517763953
19/11/2020,Amazon,1.013304447
20/11/2020,Costco,0.233883136
20/11/2020,T K Maxx,0.218585492
20/11/2020,Gap,0.546039189
20/11/2020,Etsy,0.558276896
20/11/2020,Ebay,0.17714205
20/11/2020,Alibaba,1.716489589
20/11/2020,Amazon,0.98847937
23/11/2020,Costco,0.238615288
23/11/2020,T K Maxx,0.32448744
23/11/2020,Gap,0.778491074
23/11/2020,Etsy,0.560424655
23/11/2020,Ebay,0.246896774
23/11/2020,Alibaba,1.704950566
23/11/2020,Amazon,0.987056175
24/11/2020,Costco,0.258745406
24/11/2020,T K Maxx,0.563712312
24/11/2020,Gap,0.889903506
24/11/2020,Etsy,0.520537654
24/11/2020,Ebay,0.295189111
24/11/2020,Alibaba,1.885360993
24/11/2020,Amazon,1.014769778
25/11/2020,Costco,0.287056282
25/11/2020,T K Maxx,0.419042764
25/11/2020,Gap,0.165036826
25/11/2020,Etsy,0.635443155
25/11/2020,Ebay,0.289057043
25/11/2020,Alibaba,1.844333851
25/11/2020,Amazon,1.109181347
27/11/2020,Costco,0.292189191
27/11/2020,T K Maxx,0.458755761
27/11/2020,Gap,0.185668599
27/11/2020,Etsy,0.872618341
27/11/2020,Ebay,0.357278826
27/11/2020,Alibaba,1.821622478
27/11/2020,Amazon,1.123651068
30/11/2020,Costco,0.31929652
30/11/2020,T K Maxx,0.486175993
30/11/2020,Gap,0.077007356
30/11/2020,Etsy,0.874919429
30/11/2020,Ebay,0.299608442
30/11/2020,Alibaba,1.581319132
30/11/2020,Amazon,1.085187399
01/12/2020,Costco,0.366948991
01/12/2020,T K Maxx,0.61571733
01/12/2020,Gap,0.171914084
01/12/2020,Etsy,0.782411961
01/12/2020,Ebay,0.30652919
01/12/2020,Alibaba,1.593224828
01/12/2020,Amazon,1.158507734
02/12/2020,Costco,0.333534759
02/12/2020,T K Maxx,0.627063954
02/12/2020,Gap,0.07150555
02/12/2020,Etsy,0.781644853
02/12/2020,Ebay,0.370350679
02/12/2020,Alibaba,1.543955367
02/12/2020,Amazon,1.135190126
03/12/2020,Costco,0.255759722
03/12/2020,T K Maxx,0.713109217
03/12/2020,Gap,0.110018478
03/12/2020,Etsy,0.783485958
03/12/2020,Ebay,0.288843707
03/12/2020,Alibaba,1.646340443
03/12/2020,Amazon,1.111520374
04/12/2020,Costco,0.25065764
04/12/2020,T K Maxx,0.781187843
04/12/2020,Gap,0.147156241
04/12/2020,Etsy,0.787934805
04/12/2020,Ebay,0.341131118
04/12/2020,Alibaba,1.652567738
04/12/2020,Amazon,1.077494837
07/12/2020,Costco,0.249834468
07/12/2020,T K Maxx,0.710271536
07/12/2020,Gap,0.119647209
07/12/2020,Etsy,0.817083007
07/12/2020,Ebay,0.268851105
07/12/2020,Alibaba,1.593041491
07/12/2020,Amazon,1.071041873
08/12/2020,Costco,0.28497708
08/12/2020,T K Maxx,0.666776952
08/12/2020,Gap,0.149906574
08/12/2020,Etsy,0.925085246
08/12/2020,Ebay,0.258085463
08/12/2020,Alibaba,1.63132138
08/12/2020,Amazon,1.098220166
09/12/2020,Costco,0.257735231
09/12/2020,T K Maxx,0.789699022
09/12/2020,Gap,0.193921309
09/12/2020,Etsy,0.852367834
09/12/2020,Ebay,0.228097166
09/12/2020,Alibaba,1.589378114
09/12/2020,Amazon,0.99524234
10/12/2020,Costco,0.245390465
10/12/2020,T K Maxx,0.770788106
10/12/2020,Gap,0.169163181
10/12/2020,Etsy,0.945489081
10/12/2020,Ebay,0.235786047
10/12/2020,Alibaba,1.60897612
10/12/2020,Amazon,0.991423792
11/12/2020,Costco,0.264402129
11/12/2020,T K Maxx,0.727291659
11/12/2020,Gap,0.061877389
11/12/2020,Etsy,1.017899604
11/12/2020,Ebay,0.199646645
11/12/2020,Alibaba,1.602932163
11/12/2020,Amazon,1.012459129
14/12/2020,Costco,0.258476366
14/12/2020,T K Maxx,0.659212287
14/12/2020,Gap,-0.008270641
14/12/2020,Etsy,1.017132497
14/12/2020,Ebay,0.233479836
14/12/2020,Alibaba,1.447064798
14/12/2020,Amazon,1.06959073
15/12/2020,Costco,0.237900905
15/12/2020,T K Maxx,0.791589815
15/12/2020,Gap,0.039870449
15/12/2020,Etsy,1.137254187
15/12/2020,Ebay,0.426483589
15/12/2020,Alibaba,1.430214325
15/12/2020,Amazon,1.081073462
16/12/2020,Costco,0.217819195
16/12/2020,T K Maxx,0.780244309
16/12/2020,Gap,-0.009646093
16/12/2020,Etsy,1.206903171
16/12/2020,Ebay,0.547206724
16/12/2020,Alibaba,1.554395489
16/12/2020,Amazon,1.187926162
17/12/2020,Costco,0.224814749
17/12/2020,T K Maxx,0.864398406
17/12/2020,Gap,0.048123158
17/12/2020,Etsy,1.295268681
17/12/2020,Ebay,0.501070719
17/12/2020,Alibaba,1.600917138
17/12/2020,Amazon,1.18105054
18/12/2020,Costco,0.197737994
18/12/2020,T K Maxx,0.882362807
18/12/2020,Gap,-0.026151512
18/12/2020,Etsy,1.336076118
18/12/2020,Ebay,0.501839456
18/12/2020,Alibaba,1.519778419
18/12/2020,Amazon,1.132541522
21/12/2020,Costco,0.18103075
21/12/2020,T K Maxx,0.83886785
21/12/2020,Gap,-1.79E-05
21/12/2020,Etsy,1.31214387
21/12/2020,Ebay,0.387267728
21/12/2020,Alibaba,1.527654065
21/12/2020,Amazon,1.138923971
22/12/2020,Costco,0.156833948
22/12/2020,T K Maxx,0.813337294
22/12/2020,Gap,-0.045408118
22/12/2020,Etsy,1.437635077
22/12/2020,Ebay,0.391112319
22/12/2020,Alibaba,1.4434017
22/12/2020,Amazon,1.139402955
23/12/2020,Costco,0.155682374
23/12/2020,T K Maxx,0.848324053
23/12/2020,Gap,0.041245615
23/12/2020,Etsy,1.327024861
23/12/2020,Ebay,0.353434234
23/12/2020,Alibaba,1.449812051
23/12/2020,Amazon,1.109463406
24/12/2020,Costco,0.177820357
24/12/2020,T K Maxx,0.814283063
24/12/2020,Gap,0.004108423
24/12/2020,Etsy,1.329172621
24/12/2020,Ebay,0.275771249
24/12/2020,Alibaba,0.823779234
24/12/2020,Amazon,1.091739255
28/12/2020,Costco,0.231151971
28/12/2020,T K Maxx,0.948550267
28/12/2020,Gap,-0.012397281
28/12/2020,Etsy,1.142163252
28/12/2020,Ebay,0.284998813
28/12/2020,Alibaba,0.830372922
28/12/2020,Amazon,1.248509548
29/12/2020,Costco,0.244814168
29/12/2020,T K Maxx,0.909784157
29/12/2020,Gap,-0.044032952
29/12/2020,Etsy,1.125134501
29/12/2020,Ebay,0.332673198
29/12/2020,Alibaba,1.084961985
29/12/2020,Amazon,1.302105091
30/12/2020,Costco,0.259052152
30/12/2020,T K Maxx,0.939095554
30/12/2020,Gap,0.010985681
30/12/2020,Etsy,1.21978973
30/12/2020,Ebay,0.308835703
30/12/2020,Alibaba,1.123974661
30/12/2020,Amazon,1.251172342
31/12/2020,Costco,0.2782284
31/12/2020,T K Maxx,0.93815053
31/12/2020,Gap,-0.0289027
31/12/2020,Etsy,1.13894173
31/12/2020,Ebay,0.285767852
31/12/2020,Alibaba,1.020307347
31/12/2020,Amazon,1.210426401
04/01/2021,Costco,0.305963489
04/01/2021,T K Maxx,0.798207965
04/01/2021,Gap,-0.162321786
04/01/2021,Etsy,1.049502456
04/01/2021,Ebay,0.381884756
04/01/2021,Alibaba,0.930926589
04/01/2021,Amazon,1.111379345
05/01/2021,Costco,0.269669304
05/01/2021,T K Maxx,0.789699022
05/01/2021,Gap,-0.089422569
05/01/2021,Etsy,1.093991867
05/01/2021,Ebay,0.422638393
05/01/2021,Alibaba,1.160789254
05/01/2021,Amazon,1.156295978
06/01/2021,Costco,0.22259262
06/01/2021,T K Maxx,1.066744608
06/01/2021,Gap,0.138903246
06/01/2021,Etsy,0.98031369
06/01/2021,Ebay,0.51414227
06/01/2021,Alibaba,0.926530704
06/01/2021,Amazon,1.043399214
07/01/2021,Costco,0.205309845
07/01/2021,T K Maxx,1.090384371
07/01/2021,Gap,0.15128231
07/01/2021,Etsy,1.029712166
07/01/2021,Ebay,0.501839456
07/01/2021,Alibaba,0.913526385
07/01/2021,Amazon,1.0769032
08/01/2021,Costco,0.221934287
08/01/2021,T K Maxx,1.120641538
08/01/2021,Gap,0.140278413
08/01/2021,Etsy,1.104270449
08/01/2021,Ebay,0.611028515
08/01/2021,Alibaba,1.083680027
08/01/2021,Amazon,1.105842213
11/01/2021,Costco,0.173129987
11/01/2021,T K Maxx,0.945714449
11/01/2021,Gap,0.27369807
11/01/2021,Etsy,1.21764197
11/01/2021,Ebay,0.568737404
11/01/2021,Alibaba,0.922134819
11/01/2021,Amazon,1.009345299
12/01/2021,Costco,0.174694038
12/01/2021,T K Maxx,0.948550267
12/01/2021,Gap,0.398865017
12/01/2021,Etsy,1.556836098
12/01/2021,Ebay,0.730982914
12/01/2021,Alibaba,0.889716111
12/01/2021,Amazon,1.0186726
13/01/2021,Costco,0.197326026
13/01/2021,T K Maxx,0.923020456
13/01/2021,Gap,0.251690845
13/01/2021,Etsy,1.585677645
13/01/2021,Ebay,0.705608247
13/01/2021,Alibaba,1.067379005
13/01/2021,Amazon,1.082158272
14/01/2021,Costco,0.159467535
14/01/2021,T K Maxx,0.912619974
14/01/2021,Gap,0.27369807
14/01/2021,Etsy,1.654559755
14/01/2021,Ebay,0.671775056
14/01/2021,Alibaba,1.208043969
14/01/2021,Amazon,1.028027849
15/01/2021,Costco,0.157903994
15/01/2021,T K Maxx,0.954224138
15/01/2021,Gap,0.228307883
15/01/2021,Etsy,1.545637082
15/01/2021,Ebay,0.683308831
15/01/2021,Alibaba,1.216835739
15/01/2021,Amazon,0.995312425
19/01/2021,Costco,0.094614581
19/01/2021,T K Maxx,0.833193979
19/01/2021,Gap,0.193921309
19/01/2021,Etsy,1.804750083
19/01/2021,Ebay,0.803263531
19/01/2021,Alibaba,1.366841644
19/01/2021,Amazon,1.018573708
20/01/2021,Costco,0.150826402
20/01/2021,T K Maxx,0.93815053
20/01/2021,Gap,0.250315393
20/01/2021,Etsy,1.718532567
20/01/2021,Ebay,0.740979517
20/01/2021,Alibaba,1.620331807
20/01/2021,Amazon,1.21951421
21/01/2021,Costco,0.163171424
21/01/2021,T K Maxx,0.916401561
21/01/2021,Gap,0.303958004
21/01/2021,Etsy,1.670207619
21/01/2021,Ebay,0.758665303
21/01/2021,Alibaba,1.519778419
21/01/2021,Amazon,1.280957102
22/01/2021,Costco,0.159055822
22/01/2021,T K Maxx,0.807664168
22/01/2021,Gap,0.301207101
22/01/2021,Etsy,1.686315935
22/01/2021,Ebay,0.763278329
22/01/2021,Alibaba,1.49450257
22/01/2021,Amazon,1.260161258
25/01/2021,Costco,0.155599828
25/01/2021,T K Maxx,0.691361739
25/01/2021,Gap,0.250315393
25/01/2021,Etsy,1.612984977
25/01/2021,Ebay,0.82402487
25/01/2021,Alibaba,1.545054269
25/01/2021,Amazon,1.262655074
26/01/2021,Costco,0.181112787
26/01/2021,T K Maxx,0.57694973
26/01/2021,Gap,0.19529733
26/01/2021,Etsy,1.545483754
26/01/2021,Ebay,0.971660448
26/01/2021,Alibaba,1.628208012
26/01/2021,Amazon,1.307923851
27/01/2021,Costco,0.110416361
27/01/2021,T K Maxx,0.525890108
27/01/2021,Gap,-0.118307336
27/01/2021,Etsy,1.376116681
27/01/2021,Ebay,0.908607697
27/01/2021,Alibaba,1.524357361
27/01/2021,Amazon,1.176119234
28/01/2021,Costco,0.115930666
28/01/2021,T K Maxx,0.673395102
28/01/2021,Gap,0.030242573
28/01/2021,Etsy,1.514801337
28/01/2021,Ebay,0.761740553
28/01/2021,Alibaba,1.533698582
28/01/2021,Amazon,1.18322016
29/01/2021,Costco,0.077825046
29/01/2021,T K Maxx,0.536291335
29/01/2021,Gap,-0.020650275
29/01/2021,Etsy,1.463868412
29/01/2021,Ebay,0.76712292
29/01/2021,Alibaba,1.406770164
29/01/2021,Amazon,1.138951918
01/02/2021,Costco,0.062105302
01/02/2021,T K Maxx,0.539127526
01/02/2021,Gap,-0.035779957
01/02/2021,Etsy,1.53566539
01/02/2021,Ebay,0.917834958
01/02/2021,Alibaba,1.605679416
01/02/2021,Amazon,1.331523088
02/02/2021,Costco,0.103749718
02/02/2021,T K Maxx,0.705544553
02/02/2021,Gap,0.048123158
02/02/2021,Etsy,1.6356899
02/02/2021,Ebay,0.830176277
02/02/2021,Alibaba,1.419041695
02/02/2021,Amazon,1.383822277
03/02/2021,Costco,0.100704927
03/02/2021,T K Maxx,0.790644046
03/02/2021,Gap,0.132025703
03/02/2021,Etsy,1.63231505
03/02/2021,Ebay,0.88477141
03/02/2021,Alibaba,1.582601369
03/02/2021,Amazon,1.288762316
04/02/2021,Costco,0.111755193
04/02/2021,T K Maxx,0.96557188
04/02/2021,Gap,0.240686947
04/02/2021,Etsy,1.797539696
04/02/2021,Ebay,1.121603446
04/02/2021,Alibaba,1.647256008
04/02/2021,Amazon,1.314785284
05/02/2021,Costco,0.106147641
05/02/2021,T K Maxx,0.941932117
05/02/2021,Gap,0.30945981
05/02/2021,Etsy,1.955247301
05/02/2021,Ebay,1.206955615
05/02/2021,Alibaba,1.62362907
05/02/2021,Amazon,1.344583804
08/02/2021,Costco,0.144575039
08/02/2021,T K Maxx,1.09700252
08/02/2021,Gap,0.257192651
08/02/2021,Etsy,1.963991902
08/02/2021,Ebay,1.330755209
08/02/2021,Alibaba,1.567216191
08/02/2021,Amazon,1.303429393
09/02/2021,Costco,0.142349088
09/02/2021,T K Maxx,1.005283759
09/02/2021,Gap,0.207676394
09/02/2021,Etsy,1.93607079
09/02/2021,Ebay,1.206955615
09/02/2021,Alibaba,1.638647575
09/02/2021,Amazon,1.278153279
10/02/2021,Costco,0.113981398
10/02/2021,T K Maxx,0.99199529
10/02/2021,Gap,0.287452585
10/02/2021,Etsy,1.871330872
10/02/2021,Ebay,1.213876061
10/02/2021,Alibaba,1.662458409
10/02/2021,Amazon,1.252200826
11/02/2021,Costco,0.081655556
11/02/2021,T K Maxx,1.031859208
11/02/2021,Gap,0.394738377
11/02/2021,Etsy,1.877467496
11/02/2021,Ebay,1.213107626
11/02/2021,Alibaba,1.683338094
11/02/2021,Amazon,1.21775306
12/02/2021,Costco,0.086191278
12/02/2021,T K Maxx,0.935048645
12/02/2021,Gap,0.369980534
12/02/2021,Etsy,1.997282296
12/02/2021,Ebay,1.266933116
12/02/2021,Alibaba,1.66355731
12/02/2021,Amazon,1.239703799
16/02/2021,Costco,0.096499136
16/02/2021,T K Maxx,0.887591742
16/02/2021,Gap,0.394738377
16/02/2021,Etsy,1.912292104
16/02/2021,Ebay,1.256168381
16/02/2021,Alibaba,1.715757361
16/02/2021,Amazon,1.22736156
17/02/2021,Costco,0.129815025
17/02/2021,T K Maxx,0.824000117
17/02/2021,Gap,0.350723927
17/02/2021,Etsy,1.821625506
17/02/2021,Ebay,1.270008669
17/02/2021,Alibaba,1.718137941
17/02/2021,Amazon,1.283281941
18/02/2021,Costco,0.120578488
18/02/2021,T K Maxx,0.96352234
18/02/2021,Gap,0.379608125
18/02/2021,Etsy,1.797233041
18/02/2021,Ebay,1.250785409
18/02/2021,Alibaba,1.602382712
18/02/2021,Amazon,1.310882463
19/02/2021,Costco,0.102849096
19/02/2021,T K Maxx,0.9056262
19/02/2021,Gap,0.515778685
19/02/2021,Etsy,1.896183789
19/02/2021,Ebay,1.187732657
19/02/2021,Alibaba,1.585531959
19/02/2021,Amazon,1.200521652
22/02/2021,Costco,0.065245378
22/02/2021,T K Maxx,1.082164599
22/02/2021,Gap,0.590053354
22/02/2021,Etsy,1.679105548
22/02/2021,Ebay,1.155437242
22/02/2021,Alibaba,1.409883811
22/02/2021,Amazon,1.103080957
23/02/2021,Costco,-0.001220544
23/02/2021,T K Maxx,1.146704229
23/02/2021,Gap,0.584551833
23/02/2021,Etsy,1.642746959
23/02/2021,Ebay,1.140827009
23/02/2021,Alibaba,1.386989101
23/02/2021,Amazon,1.122467796
24/02/2021,Costco,-0.013177291
24/02/2021,T K Maxx,1.111587044
24/02/2021,Gap,0.763361392
24/02/2021,Etsy,1.617434059
24/02/2021,Ebay,0.98780876
24/02/2021,Alibaba,1.342848033
24/02/2021,Amazon,1.073197734
25/02/2021,Costco,-0.06925281
25/02/2021,T K Maxx,0.904676704
25/02/2021,Gap,0.664328309
25/02/2021,Etsy,1.440703272
25/02/2021,Ebay,0.803263531
25/02/2021,Alibaba,1.156759763
25/02/2021,Amazon,0.928966604
26/02/2021,Costco,-0.093167324
26/02/2021,T K Maxx,0.744274517
26/02/2021,Gap,0.625815665
26/02/2021,Etsy,1.788795329
26/02/2021,Ebay,0.773950598
26/02/2021,Alibaba,1.112435638
26/02/2021,Amazon,0.979363613
01/03/2021,Costco,-0.086817873
01/03/2021,T K Maxx,0.863864035
01/03/2021,Gap,0.713844565
01/03/2021,Etsy,2.16174007
01/03/2021,Ebay,0.932854338
01/03/2021,Alibaba,1.184416751
01/03/2021,Amazon,1.054332447
02/03/2021,Costco,-0.114113479
02/03/2021,T K Maxx,0.765154481
02/03/2021,Gap,0.733101172
02/03/2021,Etsy,2.067391497
02/03/2021,Ebay,0.817919696
02/03/2021,Alibaba,1.051261039
02/03/2021,Amazon,0.981617936
03/03/2021,Costco,-0.151551594
03/03/2021,T K Maxx,0.523127329
03/03/2021,Gap,0.735852075
03/03/2021,Etsy,1.609916783
03/03/2021,Ebay,0.633560306
03/03/2021,Alibaba,1.085145322
03/03/2021,Amazon,0.855477291
04/03/2021,Costco,-0.19179374
04/03/2021,T K Maxx,0.417773912
04/03/2021,Gap,0.684960367
04/03/2021,Etsy,1.448680766
04/03/2021,Ebay,0.536367351
04/03/2021,Alibaba,0.979463262
04/03/2021,Amazon,0.816830455
05/03/2021,Costco,-0.205977458
05/03/2021,T K Maxx,0.433909379
05/03/2021,Gap,0.950423659
05/03/2021,Etsy,1.482431378
05/03/2021,Ebay,0.568764902
05/03/2021,Alibaba,1.041553705
05/03/2021,Amazon,0.849080653
08/03/2021,Costco,-0.254630932
08/03/2021,T K Maxx,0.667394795
08/03/2021,Gap,1.16637041
08/03/2021,Etsy,1.328405514
08/03/2021,Ebay,0.547937992
08/03/2021,Alibaba,0.909680231
08/03/2021,Amazon,0.78073419
09/03/2021,Costco,-0.193937909
09/03/2021,T K Maxx,0.752816252
09/03/2021,Gap,1.181500377
09/03/2021,Etsy,1.581995671
09/03/2021,Ebay,0.754666299
09/03/2021,Alibaba,1.119395719
09/03/2021,Amazon,0.936983362
10/03/2021,Costco,-0.152294003
10/03/2021,T K Maxx,0.70725834
10/03/2021,Gap,1.341053614
10/03/2021,Etsy,1.568802222
10/03/2021,Ebay,0.69064205
10/03/2021,Alibaba,1.049063237
10/03/2021,Amazon,0.929642944
11/03/2021,Costco,-0.112546371
11/03/2021,T K Maxx,0.752816252
11/03/2021,Gap,1.299790352
11/03/2021,Etsy,1.797539696
11/03/2021,Ebay,0.760066193
11/03/2021,Alibaba,1.168115729
11/03/2021,Amazon,1.008472033
12/03/2021,Costco,-0.092012438
12/03/2021,T K Maxx,0.824949613
12/03/2021,Gap,1.431834272
12/03/2021,Etsy,1.802142106
12/03/2021,Ebay,0.726125427
12/03/2021,Alibaba,1.004555775
12/03/2021,Amazon,0.974517011
15/03/2021,Costco,-0.097208022
15/03/2021,T K Maxx,0.936946891
15/03/2021,Gap,1.629899582
15/03/2021,Etsy,1.834205175
15/03/2021,Ebay,0.870372398
15/03/2021,Alibaba,0.975433771
15/03/2021,Amazon,0.963513263
16/03/2021,Costco,-0.124091151
16/03/2021,T K Maxx,0.813560135
16/03/2021,Gap,1.479975077
16/03/2021,Etsy,1.722981414
16/03/2021,Ebay,0.851088099
16/03/2021,Alibaba,0.914075836
16/03/2021,Amazon,0.977856144
17/03/2021,Costco,-0.108093195
17/03/2021,T K Maxx,0.872407262
17/03/2021,Gap,1.550123676
17/03/2021,Etsy,1.76072089
17/03/2021,Ebay,0.972965851
17/03/2021,Alibaba,1.031479976
17/03/2021,Amazon,1.03966537
18/03/2021,Costco,-0.15930306
18/03/2021,T K Maxx,0.794578417
18/03/2021,Gap,1.441461863
18/03/2021,Etsy,1.623723777
18/03/2021,Ebay,0.965251889
18/03/2021,Alibaba,1.088075632
18/03/2021,Amazon,0.887868519
19/03/2021,Costco,-0.110401947
19/03/2021,T K Maxx,0.803120153
19/03/2021,Gap,1.4565924
19/03/2021,Etsy,1.714237047
19/03/2021,Ebay,1.029276138
19/03/2021,Alibaba,1.149616624
19/03/2021,Amazon,0.954045362
22/03/2021,Costco,-0.064387156
22/03/2021,T K Maxx,0.792679425
22/03/2021,Gap,1.347931726
22/03/2021,Etsy,1.781124725
22/03/2021,Ebay,1.072473175
22/03/2021,Alibaba,1.100713557
22/03/2021,Amazon,1.004639726
23/03/2021,Costco,-0.016146415
23/03/2021,T K Maxx,0.605700671
23/03/2021,Gap,1.027449517
23/03/2021,Etsy,1.779590511
23/03/2021,Ebay,1.07401639
23/03/2021,Alibaba,1.110787285
23/03/2021,Amazon,1.042159186
24/03/2021,Costco,-0.035112984
24/03/2021,T K Maxx,0.586719326
